username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TTCnotices;2018-05-23 17:05;2;1;"Line 2: Trains are continuing to by pass Spadina Station due to a Police Investigation in the station. # TTC";;;#;"999395809773826051";https://twitter.com/TTCnotices/status/999395809773826051
TTCnotices;2018-05-23 17:04;4;1;"Line 1: Trains are continuing to bypass Spadina Station due to a Police Investigation in the station. # TTC";;;#;"999395674427801600";https://twitter.com/TTCnotices/status/999395674427801600
TTCnotices;2018-05-23 17:00;4;2;"510 Spadina route diverting both ways via Dundas, Bathurst, to Bathurst Station, due to a police investigation at Spadina Station.";;;;"999394591823597568";https://twitter.com/TTCnotices/status/999394591823597568
TTCnotices;2018-05-23 16:54;1;2;"Line 2: Trains are bypassing Spadina Station due to a Police Investigation in the station. # TTC";;;#;"999393079957180416";https://twitter.com/TTCnotices/status/999393079957180416
TTCnotices;2018-05-23 16:54;1;0;"Line 1: Trains are bypassing Spadina Station due to a Police Investigation in the station. # TTC";;;#;"999393046146957312";https://twitter.com/TTCnotices/status/999393046146957312
TTCnotices;2018-05-23 16:20;1;1;"59 Maple Leaf diverting both ways via George, King, Weston, due to a collision at Church and Weston.";;;;"999384610382532608";https://twitter.com/TTCnotices/status/999384610382532608
TTCnotices;2018-05-23 15:53;3;2;"41 Keele diverting northbound via Dundas, Runnymede, St Clair due to a stalled vehicle at Keele and Junction. # TTC";;;#;"999377924921769984";https://twitter.com/TTCnotices/status/999377924921769984
TTCnotices;2018-05-23 15:44;1;1;"ALL CLEAR: The delay at Keele and Sheppard has cleared. 41 Keele has resumed regular routing.";;;;"999375459950329858";https://twitter.com/TTCnotices/status/999375459950329858
TTCnotices;2018-05-23 15:29;1;0;"41 Keele diverting both ways via Wilson, Jane, Sheppard due to a vehicle fire at Keele and Sheppard. # TTC";;;#;"999371660997242880";https://twitter.com/TTCnotices/status/999371660997242880
TTCnotices;2018-05-23 15:15;1;0;"Line 2 will be closed between Warden and Kennedy stations tonight from midnight – end of service for emergency track repairs. Shuttle buses will be operating. Regular service will resume tomorrow morning. Check http://ttc.ca for more info. # TTC";;;#;"999368343776706560";https://twitter.com/TTCnotices/status/999368343776706560
TTCnotices;2018-05-23 14:44;3;0;"The delay on Line 1 is clear, regular scheduled service has resumed. # TTC";;;#;"999360529171804160";https://twitter.com/TTCnotices/status/999360529171804160
TTCnotices;2018-05-23 14:13;3;3;"Line 1: Longer than normal wait times both ways between Union and Finch Stations due to an earlier delay. # TTC";;;#;"999352536824930304";https://twitter.com/TTCnotices/status/999352536824930304
TTCnotices;2018-05-23 13:33;1;1;"Elevator Alert: Main Street Station, westbound subway platform to concourse, back in service.";;;;"999342552158482432";https://twitter.com/TTCnotices/status/999342552158482432
TTCnotices;2018-05-23 13:32;0;1;"Elevator Alert: Main Street Station, eastbound subway platform to bus level to concourse, back in service.";;;;"999342290970832897";https://twitter.com/TTCnotices/status/999342290970832897
TTCnotices;2018-05-23 13:15;1;1;"106 Sentinel route diverting via Murray Ross, Finch West due to Picketers at York University. # TTC";;;#;"999338069290553345";https://twitter.com/TTCnotices/status/999338069290553345
TTCnotices;2018-05-23 12:38;1;2;"ALL CLEAR: The delay at King and Spadina has cleared. 504 King and 514 Cherry have returned to regular routing. # TTC";;;#;"999328652201472001";https://twitter.com/TTCnotices/status/999328652201472001
TTCnotices;2018-05-23 12:15;0;3;"UPDATE: 504 King and 514 Cherry diverting westbound via Spadina, Queen, Shaw due to a stalled streetcar at King and Spadina. # TTC";;;#;"999322973621444608";https://twitter.com/TTCnotices/status/999322973621444608
TTCnotices;2018-05-23 12:06;1;2;"504 King and 514 Cherry holding westbound at King and Spadina due to a stalled streetcar. # TTC";;;#;"999320637905784832";https://twitter.com/TTCnotices/status/999320637905784832
TTCnotices;2018-05-23 11:19;1;1;"ALL CLEAR: The delay at McNicoll and Kennedy has cleared. 42 Cummer has returned to regular routing. # TTC";;;#;"999308823969062912";https://twitter.com/TTCnotices/status/999308823969062912
TTCnotices;2018-05-23 09:23;1;2;"ALL CLEAR: The delay at Queen and Boulton has cleared. 501 Queen has returned to regular routing. # TTC";;;#;"999279689226162176";https://twitter.com/TTCnotices/status/999279689226162176
TTCnotices;2018-05-23 09:17;1;2;"501 Queen streetcars holding westbound at Queen and Boulton due to a collision. Shuttle buses en route. # TTC";;;#;"999278239725113345";https://twitter.com/TTCnotices/status/999278239725113345
TTCnotices;2018-05-23 09:00;2;0;"42 Cummer diverting both ways via Midland, Passmore, Milliken due to malfunctioning railway crossing arms at McNicoll and Kennedy. # TTC";;;#;"999273909043302400";https://twitter.com/TTCnotices/status/999273909043302400
TTCnotices;2018-05-23 08:19;1;0;"Elevator Alert: Victoria Park Station, street level to concourse level and pedestrian overpass, out of service. # TTC";;;#;"999263665969909765";https://twitter.com/TTCnotices/status/999263665969909765
TTCnotices;2018-05-23 08:19;0;0;"Elevator Alert: Main Street Station, westbound subway platform to concourse, out of service. # TTC";;;#;"999263607950061568";https://twitter.com/TTCnotices/status/999263607950061568
TTCnotices;2018-05-23 08:19;0;0;"Elevator Alert: Main Street Station, eastbound subway platform to bus level to concourse, out of service. # TTC";;;#;"999263556754341888";https://twitter.com/TTCnotices/status/999263556754341888
TTCnotices;2018-05-23 07:13;3;6;"CLEAR: The delay on Line 2, from Woodbine to Kennedy Station, has cleared. Regular service has resumed on Line 2/ BD. # TTC";;;#;"999246931594489856";https://twitter.com/TTCnotices/status/999246931594489856
TTCnotices;2018-05-23 06:49;6;5;"ALL CLEAR: The delay at Victoria Park to Warden Station has now cleared and regular service has resumed on Line 2. # TTC";;;#;"999240998453743616";https://twitter.com/TTCnotices/status/999240998453743616
TTCnotices;2018-05-23 06:39;3;0;"UPDATE: Service suspended both ways on Line 2, Woodbine to Kennedy Stations, due to late clearing work zone. Shuttle buses operating. # TTC";;;#;"999238438363770881";https://twitter.com/TTCnotices/status/999238438363770881
TTCnotices;2018-05-23 05:55;2;0;"UPDATE: As a result of the delay on Line 2/BD, customers travelling to Union Station may use GO Transit, at Kennedy and Main Stations, for the cost of a TTC fare. # TTC";;;#;"999227292802043905";https://twitter.com/TTCnotices/status/999227292802043905
TTCnotices;2018-05-23 05:48;8;3;"Line 2 service suspended both ways Woodbine to Kennedy Station due to late clearing work zone. Shuttle buses operating. # TTC";;;#;"999225579143680000";https://twitter.com/TTCnotices/status/999225579143680000
TTCnotices;2018-05-22 23:49;0;0;"ALL CLEAR: The delay westbound at Queen and Spadina has now cleared and full service on the 501 Queen service has resumed. # TTC";;;#;"999135152319139846";https://twitter.com/TTCnotices/status/999135152319139846
TTCnotices;2018-05-22 23:34;0;1;"501 Queen service diverting westbound via Church, King, Spadina due to a medical emergency at Queen and Spadina. # TTC";;;#;"999131426263109633";https://twitter.com/TTCnotices/status/999131426263109633
TTCnotices;2018-05-22 23:25;0;0;"ALL CLEAR: The delay northbound at Neilson and Wickson has now cleared and full service on the 133 Neilson route has resumed. # TTC";;;#;"999129172038561794";https://twitter.com/TTCnotices/status/999129172038561794
TTCnotices;2018-05-22 22:46;0;0;"133 Neilson buses diverting northbound via Sheppard, Brenyon Way, Sewells due to a collision at Neilson and Wickson. # TTC";;;#;"999119230426591233";https://twitter.com/TTCnotices/status/999119230426591233
TTCnotices;2018-05-22 22:16;0;0;"ALL CLEAR: The delay both ways at Front and Blue Jays Way has now cleared and full service on the 121 Fort York-Esplanade route has resumed. # TTC";;;#;"999111918198587392";https://twitter.com/TTCnotices/status/999111918198587392
TTCnotices;2018-05-22 22:06;1;1;"121 Fort York-Esplanade buses diverting both ways via Front. Spadina due to the Blue Jays Game at Front and Blue Jays Way. # TTC";;;#;"999109184707792896";https://twitter.com/TTCnotices/status/999109184707792896
TTCnotices;2018-05-22 20:33;0;1;"Line 3: Has resumed scheduled service. # TTC";;;#;"999085832639209472";https://twitter.com/TTCnotices/status/999085832639209472
TTCnotices;2018-05-22 20:30;0;0;"40 Junction: has returned to regular routing. # TTC";;;#;"999085235504496641";https://twitter.com/TTCnotices/status/999085235504496641
TTCnotices;2018-05-22 20:25;0;2;"Line 3: Service suspended both ways between Kennedy and McCowan Stations due to mechanical difficulties on board a train. Shuttle buses will be operating. # TTC";;;#;"999083798212968448";https://twitter.com/TTCnotices/status/999083798212968448
TTCnotices;2018-05-22 20:13;0;1;"Line 3: Service suspended both ways between Kennedy and McCowan Stations due to mechanical difficulties on board a train. # TTC";;;#;"999080909147025409";https://twitter.com/TTCnotices/status/999080909147025409
TTCnotices;2018-05-22 20:03;1;2;"Line 3: Train service holding northbound at Midland Station with mechanical difficulties on board a train, # TTC";;;#;"999078379616985088";https://twitter.com/TTCnotices/status/999078379616985088
TTCnotices;2018-05-22 18:57;0;0;"71B Runnymede: Has returned to regular routing#TTC";;;#TTC;"999061680192569344";https://twitter.com/TTCnotices/status/999061680192569344
TTCnotices;2018-05-22 18:52;0;2;"511 Bathurst: Has returned to regular routing. # TTC";;;#;"999060437697101824";https://twitter.com/TTCnotices/status/999060437697101824
TTCnotices;2018-05-22 18:42;1;0;"Elevator Alert: Main Street Station, eastbound subway platform to bus level to concourse, out of service. # TTC";;;#;"999057985073696768";https://twitter.com/TTCnotices/status/999057985073696768
TTCnotices;2018-05-22 18:34;0;1;"511 Bathurst diverting southbound via Dundas, Spadina, King due to a stalled streetcar Bathurst and Robinson. # TTC";;;#;"999055984935878657";https://twitter.com/TTCnotices/status/999055984935878657
TTCnotices;2018-05-22 17:56;2;0;"Line 2: Customers will experience longer than normal travel times, eastbound between Victoria Park and Kennedy Stations. # TTC";;;#;"999046395955888128";https://twitter.com/TTCnotices/status/999046395955888128
TTCnotices;2018-05-22 17:34;0;0;"40 Junction diverting NB via Bloor, Keele, Annette, Pacific and SB via Keele, Bloor due to a collision at Dundas and Chelsea. # TTC";;;#;"999040725923713025";https://twitter.com/TTCnotices/status/999040725923713025
TTCnotices;2018-05-22 17:21;1;1;"Elevator Alert: Main Street Station, westbound subway platform to concourse, out of service. # TTC";;;#;"999037638060294145";https://twitter.com/TTCnotices/status/999037638060294145
TTCnotices;2018-05-22 17:16;0;1;"47 Lansdowne has returned to regular routing. # TTC";;;#;"999036288610197504";https://twitter.com/TTCnotices/status/999036288610197504
TTCnotices;2018-05-22 17:08;0;3;"Line 2: Has returned to scheduled service. # TTC";;;#;"999034238295990272";https://twitter.com/TTCnotices/status/999034238295990272
TTCnotices;2018-05-22 17:01;0;0;"Line 2: Train service turning back at St George and Broadview Stations due to a Toronto Fire investigation at Yonge Station. # TTC";;;#;"999032555583123456";https://twitter.com/TTCnotices/status/999032555583123456
TTCnotices;2018-05-22 17:01;0;0;"St. Clair West Station: PRESTO customers must take paper transfer from bus operators servicing the 512 streetcar route - Mon to Fri 10 p.m. to end of service to ensure they aren’t charged again when entering the station. In effect until Aug 31, 2018.";;;;"999032426541219846";https://twitter.com/TTCnotices/status/999032426541219846
TTCnotices;2018-05-22 16:58;1;1;"UPDATE: 40 Junction diverting both ways via Keele, Bloor, Dundas due to a collision at Dundas and Chelsea. # TTC";;;#;"999031691271270400";https://twitter.com/TTCnotices/status/999031691271270400
TTCnotices;2018-05-22 16:37;0;0;"UPDATE: 40 Junction diverting both ways via Bloor, Indian Grove, Dundas due to a collision at Dundas and Chelsea. # TTC";;;#;"999026550853980161";https://twitter.com/TTCnotices/status/999026550853980161
TTCnotices;2018-05-22 16:31;0;0;"Line 2: Trains holding eastbound at Broadview Station due to a medical emergency on board a train. # TTC";;;#;"999025011787628544";https://twitter.com/TTCnotices/status/999025011787628544
TTCnotices;2018-05-22 16:14;1;0;"40 Junction diverting northbound via Chelsea, Dorval, Glenlake due to a collision at Dundas and Chelsea. # TTC";;;#;"999020748030197760";https://twitter.com/TTCnotices/status/999020748030197760
TTCnotices;2018-05-22 15:36;3;0;"47 Lansdowne: Diverting northbound via Davenport, Symington, Dupont due to a collision on Lansdowne at Davenport. # TTC";;;#;"999011180235534337";https://twitter.com/TTCnotices/status/999011180235534337
TTCnotices;2018-05-22 15:36;1;1;"106 Sentinel has returned to regular routing. # TTC";;;#;"999011077282193409";https://twitter.com/TTCnotices/status/999011077282193409
TTCnotices;2018-05-22 11:42;1;2;"ALL CLEAR: The delay at Queen and Beaty has cleared. 501 Queen has returned to regular routing. # TTC";;;#;"998952281532977153";https://twitter.com/TTCnotices/status/998952281532977153
TTCnotices;2018-05-22 11:34;1;1;"501 Queen holding eastbound at Queen and Beaty due to a Toronto Police investigation. # TTC";;;#;"998950233559191553";https://twitter.com/TTCnotices/status/998950233559191553
TTCnotices;2018-05-22 11:26;1;1;"106 Sentinel diverting northbound via Murray Ross Parkway to Finch West Station due to ongoing labour strike. # TTC";;;#;"998948270524321792";https://twitter.com/TTCnotices/status/998948270524321792
TTCnotices;2018-05-22 10:18;3;4;"Customers may experience longer than normal travel times on Line 1, northbound Eglinton to Finch Stations, due to an earlier delay. # TTC";;;#;"998931043917946880";https://twitter.com/TTCnotices/status/998931043917946880
TTCnotices;2018-05-22 09:34;1;0;"ALL CLEAR: The delay at St. Clair and Northcliffe has cleared. 512 St. Clair has returned to regular routing. # TTC";;;#;"998920024135032832";https://twitter.com/TTCnotices/status/998920024135032832
TTCnotices;2018-05-22 08:49;3;1;"UPDATE: 512 St. Clair turning back eastbound at St. Clair and Oakwood due to a collision at St. Clair and Northcliffe. Shuttle buses ordered. # TTC";;;#;"998908770662088704";https://twitter.com/TTCnotices/status/998908770662088704
TTCnotices;2018-05-22 08:43;1;0;"512 St. Clair turning back eastbound at St. Clair and Oakwood due to a collision at St. Clair and Northcliffe. # TTC";;;#;"998907141502259201";https://twitter.com/TTCnotices/status/998907141502259201
TTCnotices;2018-05-22 08:20;2;0;"71B Runnymede diverting southbound via Ray, Weston, due to construction at Weston and Eglinton. # TTC";;;#;"998901321829793792";https://twitter.com/TTCnotices/status/998901321829793792
TTCnotices;2018-05-22 08:14;2;1;"Customers may experience 10 minute, longer than normal travel times on Line 2, both ways Victoria Park to Kennedy Stations, due to track speed restriction. # TTC";;;#;"998899910324957184";https://twitter.com/TTCnotices/status/998899910324957184
TTCnotices;2018-05-22 08:07;4;0;"UPDATE: Customers may experience longer than normal travel times on Line 2, both ways from Victoria Park to Kennedy Stations, due to track related problems. # TTC";;;#;"998898247992315904";https://twitter.com/TTCnotices/status/998898247992315904
TTCnotices;2018-05-22 07:58;2;0;"Customers may experience longer than normal travel times on Line 2, eastbound from Woodbine to Kennedy Stations, due to track related problems. # TTC";;;#;"998895970791419905";https://twitter.com/TTCnotices/status/998895970791419905
TTCnotices;2018-05-22 07:47;1;0;"Customers may experience longer than normal travel times on Line 2/ BD, eastbound from Victoria Park to Kennedy Stations, as a result of an earlier delay. Efforts are underway to restore regular schemed service. # TTC";;;#;"998893130538680321";https://twitter.com/TTCnotices/status/998893130538680321
TTCnotices;2018-05-22 07:03;1;0;"Customers on Line 2 (BD) will experience longer than normal wait time for next train, W/B between St. George and Runnymede Stations. # TTC";;;#;"998882124894822401";https://twitter.com/TTCnotices/status/998882124894822401
TTCnotices;2018-05-22 07:02;1;2;"ALL CLEAR: The delay at St. George Station has cleared. Service has resumed on Line 2. # TTC";;;#;"998881883864862723";https://twitter.com/TTCnotices/status/998881883864862723
TTCnotices;2018-05-22 07:01;2;3;"St. Clair West Station: PRESTO customers must take paper transfer from bus operators servicing the 512 streetcar route - Mon to Fri 10 p.m. to end of service to ensure they aren’t charged again when entering the station. In effect until August 31, 2018.";;;;"998881442460561408";https://twitter.com/TTCnotices/status/998881442460561408
TTCnotices;2018-05-22 06:58;2;1;"Train holding on Line 2 (BD) westbound approaching St. George Station with mechanical problems on board train. # TTC";;;#;"998880657181900800";https://twitter.com/TTCnotices/status/998880657181900800
TTCnotices;2018-05-22 00:30;0;3;"Elevator Alert: Dundas West Station, eastbound platform to concourse to Bus level is back in service. # TTC";;;#;"998783060035416064";https://twitter.com/TTCnotices/status/998783060035416064
TTCnotices;2018-05-21 23:46;1;1;"Elevator Alert: Bloor Station, north side, northbound platform to concourse, is back in service. # TTC";;;#;"998772184318431233";https://twitter.com/TTCnotices/status/998772184318431233
TTCnotices;2018-05-21 23:12;0;2;"ALL CLEAR: Grandravine and Sentinel has re-opened. 108 Driftwood has returned to regular routing. # TTC";;;#;"998763414901198848";https://twitter.com/TTCnotices/status/998763414901198848
TTCnotices;2018-05-21 22:04;1;0;"Elevator Alert: Dundas West Station, Eastbound Platform to Concourse to Bus level, out of service. # TTC";;;#;"998746405043888130";https://twitter.com/TTCnotices/status/998746405043888130
TTCnotices;2018-05-21 21:05;0;0;"Elevator Alert: Bloor Station, north side, northbound platform to concourse out of service. # TTC";;;#;"998731585217155072";https://twitter.com/TTCnotices/status/998731585217155072
TTCnotices;2018-05-21 20:55;0;1;"108 Driftwood diverting B/W via Futura, Driftwood due to TPS blocking the roadway on Grandravine between Sentinel and Grandravine. # TTC";;;#;"998728996085948416";https://twitter.com/TTCnotices/status/998728996085948416
TTCnotices;2018-05-21 20:36;2;1;"Line 1: The delay at Museum Station has now cleared and full service has resumed. # TTC";;;#;"998724286595633154";https://twitter.com/TTCnotices/status/998724286595633154
TTCnotices;2018-05-21 20:29;4;3;"Line 1: Service suspended between Union and St. George due to a Toronto Fire investigation at Museum Station. # TTC";;;#;"998722401041973248";https://twitter.com/TTCnotices/status/998722401041973248
TTCnotices;2018-05-21 19:51;1;2;"Line 1: The delay at Lawrence Station has now cleared and full service has resumed. # TTC";;;#;"998713032007036928";https://twitter.com/TTCnotices/status/998713032007036928
TTCnotices;2018-05-21 19:48;2;1;"Line 1: Service suspended between Eglinton and York Mills Stations due to a trespasser at track level at Lawrence Station. Shuttle buses en route. # TTC";;;#;"998712156446015488";https://twitter.com/TTCnotices/status/998712156446015488
TTCnotices;2018-05-21 19:42;1;1;"Line 1: Service suspended between Eglinton and York Mills Stations due to a trespasser at track level at Lawrence Station. # TTC";;;#;"998710689916055552";https://twitter.com/TTCnotices/status/998710689916055552
TTCnotices;2018-05-21 15:18;1;0;"ALL CLEAR: The delay at Islington and Bergamot is now clear. 37 Islington has returned to regular routing. # TTC";;;#;"998644275150708737";https://twitter.com/TTCnotices/status/998644275150708737
TTCnotices;2018-05-21 13:23;0;0;"ALL CLEAR: The delay at Wellesley and Queen's Park cleared. 94 Wellesley has returned to regular routing. # TTC";;;#;"998615188822810624";https://twitter.com/TTCnotices/status/998615188822810624
TTCnotices;2018-05-21 11:34;0;1;"94 Wellesley diverting both ways via Hoskin, Queen's Park, Wellesley due to a Toronto Police investigation at Wellesley and Queen's Park. # TTC";;;#;"998587960269377538";https://twitter.com/TTCnotices/status/998587960269377538
TTCnotices;2018-05-21 11:21;0;0;"ALL CLEAR: The delay at Wellington and Bay has cleared. 72 Pape has returned to regular routing. # TTC";;;#;"998584562480447489";https://twitter.com/TTCnotices/status/998584562480447489
TTCnotices;2018-05-21 10:35;2;0;"37B Islington diverting northbound via Bergamot, Kipling, Redwater, Elmhurst due to a water main break at Islington and Bergamot. # TTC";;;#;"998573090987741185";https://twitter.com/TTCnotices/status/998573090987741185
TTCnotices;2018-05-21 09:06;1;1;"ALL CLEAR: The delay at Eglinton and Yonge has cleared. 54 Lawrence East and 34 Eglinton East have return to regular routing. # TTC";;;#;"998550535585370112";https://twitter.com/TTCnotices/status/998550535585370112
TTCnotices;2018-05-21 07:44;1;1;"CLEAR: The delay between Keele and Dundas West Stations has cleared. Regular service has resumed on Line 2. # TTC";;;#;"998530066249371649";https://twitter.com/TTCnotices/status/998530066249371649
TTCnotices;2018-05-21 06:47;2;1;"72 Pape diverting westbound via Yonge, King, Bay due to a Toronto Police investigation at Wellington and Bay. # TTC";;;#;"998515543555571712";https://twitter.com/TTCnotices/status/998515543555571712
TTCnotices;2018-05-21 06:45;1;2;"UPDATE: 97 Yonge has returned to regular routing. 54 Lawrence East and 34 Eglinton East continue to divert due to a collision at Yonge and Eglinton. # TTC";;;#;"998514992566689792";https://twitter.com/TTCnotices/status/998514992566689792
TTCnotices;2018-05-21 06:40;2;0;"As a result of signal issues, customers may experience longer than normal wait times on Line 2/ BD, eastbound, between Keele and Dundas West Stations. Efforts are underway to restore regular scheduled service. # TTC";;;#;"998513959685763077";https://twitter.com/TTCnotices/status/998513959685763077
TTCnotices;2018-05-21 06:30;2;0;"97 Yonge diverting both ways via Montgomery, Duplex to Eglinton Station due to a collision at Yonge and Eglinton. # TTC";;;#;"998511425659326464";https://twitter.com/TTCnotices/status/998511425659326464
TTCnotices;2018-05-21 05:50;2;1;"54 Lawrence East and 34 Eglinton East diverting westbound via Eglinton, Holly, Soudan, Berwick to Eglinton Station and eastbound via Berwick, Soudan, Dunfield due to a collision at Eglinton and Yonge. # TTC";;;#;"998501324781219840";https://twitter.com/TTCnotices/status/998501324781219840
TTCnotices;2018-05-20 23:40;0;0;"96 Wilson & 165 Weston Rd North are diverting B/W via King High, Charleswood, Collinson due to a collision at Wilson west of Bathurst at ( 401 Off Ramp). # TTC";;;#;"998408093611581442";https://twitter.com/TTCnotices/status/998408093611581442
TTCnotices;2018-05-20 23:22;0;0;"96 Wilson is holding eastbound & westbound due to a collision at Wilson west of Bathurst at (401 Off Ramp. Update to follow. # TTC";;;#;"998403511040823296";https://twitter.com/TTCnotices/status/998403511040823296
TTCnotices;2018-05-20 21:19;0;1;"71 Runnymede: Resumed regular routing. # TTC";;;#;"998372678409973760";https://twitter.com/TTCnotices/status/998372678409973760
TTCnotices;2018-05-20 20:41;0;0;"71 Runnymede: Diverting southbound via Todd Baylis due to autos in collision on Trethewey at Todd Baylis. # TTC";;;#;"998363224381648896";https://twitter.com/TTCnotices/status/998363224381648896
TTCnotices;2018-05-20 20:31;2;2;"Line 1: Scheduled train service resumed. # TTC";;;#;"998360491872301057";https://twitter.com/TTCnotices/status/998360491872301057
TTCnotices;2018-05-20 20:10;3;6;"Line 1: Train service is turning back at Sheppard West and Finch West Stations due to a police investigation. Shuttle buses ordered. # TTC";;;#;"998355276775370752";https://twitter.com/TTCnotices/status/998355276775370752
TTCnotices;2018-05-20 20:09;2;0;"Line 1: Train service is turning back at Sheppard West and Finch West Stations due to a police investigation at Downsview Park Station. Shuttle buses ordered. # TTC";;;#;"998354947346345984";https://twitter.com/TTCnotices/status/998354947346345984
TTCnotices;2018-05-20 19:47;3;1;"Line 1: Train service holding southbound at Downsview Park Station due to an emergency alarm activated on board a train. # TTC";;;#;"998349512639791104";https://twitter.com/TTCnotices/status/998349512639791104
TTCnotices;2018-05-20 18:47;6;7;"Line 1: Service resumed at Spadina Station. # TTC";;;#;"998334403200729088";https://twitter.com/TTCnotices/status/998334403200729088
TTCnotices;2018-05-20 18:36;2;0;"Line 1: Trains continue to bypass Spadina Station as police continue with their investigation. # TTC";;;#;"998331556216258563";https://twitter.com/TTCnotices/status/998331556216258563
TTCnotices;2018-05-20 17:59;1;1;"Line 1: Trains continue to bypass Spadina Station as police continue their investigation. # TTC";;;#;"998322260581625856";https://twitter.com/TTCnotices/status/998322260581625856
TTCnotices;2018-05-20 17:27;0;0;"Elevator Alert: Dufferin Station, street to concourse level, back in service. # TTC";;;#;"998314207098515456";https://twitter.com/TTCnotices/status/998314207098515456
TTCnotices;2018-05-20 17:24;0;1;"510 Spadina: Streetcar service resumed into Spadina Station. # TTC";;;#;"998313494867947520";https://twitter.com/TTCnotices/status/998313494867947520
TTCnotices;2018-05-20 17:23;1;0;"Line 1: Trains continue to bypass Spadina Station as police continue their investigation. # TTC";;;#;"998313284913655809";https://twitter.com/TTCnotices/status/998313284913655809
TTCnotices;2018-05-20 17:22;0;1;"Line 2: Train service has resumed at Spadina Station. # TTC";;;#;"998313106546700289";https://twitter.com/TTCnotices/status/998313106546700289
TTCnotices;2018-05-20 17:10;0;0;"510 Spadina: Streetcar service operating from Union to Bathurst Station via Dundas Street. Bus service replacing streetcars on Spadina from King Street to Bathurst Station. # TTC";;;#;"998310071070158848";https://twitter.com/TTCnotices/status/998310071070158848
TTCnotices;2018-05-20 17:00;2;1;"510 Spadina: Streetcar service turning back at Charlotte Loop with shuttle buses operating to Bathurst Station. # TTC";;;#;"998307589409595392";https://twitter.com/TTCnotices/status/998307589409595392
TTCnotices;2018-05-20 16:55;1;1;"Elevator Alert: Dundas West Station, westbound platform to concourse, back in service. # TTC";;;#;"998306324759785472";https://twitter.com/TTCnotices/status/998306324759785472
TTCnotices;2018-05-20 16:52;5;3;"Line 1 and Line 2: Trains will not stop at Spadina Station due to an ongoing police investigation . # TTC";;;#;"998305400582684672";https://twitter.com/TTCnotices/status/998305400582684672
TTCnotices;2018-05-20 16:45;1;0;"134 Progress: Diverting northbound via Crow Trail, Baldoon, Finch due to autos in collision at Tapscott and Melford. # TTC";;;#;"998303602480312320";https://twitter.com/TTCnotices/status/998303602480312320
TTCnotices;2018-05-20 16:38;0;0;"Elevator Alert: Dufferin Station, street to concourse level, out of service. # TTC";;;#;"998301973827866624";https://twitter.com/TTCnotices/status/998301973827866624
TTCnotices;2018-05-20 16:34;2;0;"510 Spadina: No streetcar service between Dundas and Spadina Station due to an ongoing police investigation at Spadina Station. Shuttle buses will operate on Spadina between Harbord and King. # TTC";;;#;"998300894742499329";https://twitter.com/TTCnotices/status/998300894742499329
TTCnotices;2018-05-20 16:25;5;0;"Line 1 and Line 2: Trains will not stop at Spadina Station due to an ongoing police investigation. # TTC";;;#;"998298782411321344";https://twitter.com/TTCnotices/status/998298782411321344
TTCnotices;2018-05-20 16:20;1;0;"510 Spadina: No streetcar service between Dundas and Spadina Station due to a police investigation at Spadina Station. Streetcar service will be diverted to Bathurst Station. # TTC";;;#;"998297362333188097";https://twitter.com/TTCnotices/status/998297362333188097
TTCnotices;2018-05-20 16:10;4;4;"Line 1 and Line 2: Trains will not stop at Spadina Station due to a police investigation. # TTC";;;#;"998294939254472705";https://twitter.com/TTCnotices/status/998294939254472705
TTCnotices;2018-05-20 15:10;0;1;"Elevator Alert: Dundas West Station, westbound platform to concourse, out of service. # TTC";;;#;"998279844361158656";https://twitter.com/TTCnotices/status/998279844361158656
TTCnotices;2018-05-20 12:39;1;0;"UPDATE: Customers may experience longer than normal wait times on Line 1, both ways between Downsview Park and Vaughn Metropolitan Stations, as a result of an earlier delay. Efforts are underway to restore regular scheduled service. # TTC";;;#;"998241891572428805";https://twitter.com/TTCnotices/status/998241891572428805
TTCnotices;2018-05-20 12:34;1;0;"Customers may experience longer than normal wait times on Line 1, northbound between Sheppard West and Vaughn Metropolitan Stations, as a result of an earlier delay. Efforts are underway to restore regular scheduled service. # TTC";;;#;"998240626679468036";https://twitter.com/TTCnotices/status/998240626679468036
TTCnotices;2018-05-20 10:04;2;1;"ALL CLEAR: The delay at King and Atlantic has cleared. 504 King and 514 Cherry have returned to regular routing. # TTC";;;#;"998202904619180032";https://twitter.com/TTCnotices/status/998202904619180032
TTCnotices;2018-05-20 09:42;2;1;"504 King and 514 Cherry diverting westbound via Shaw, Queen due to a collision at King and Atlantic. # TTC";;;#;"998197155826413570";https://twitter.com/TTCnotices/status/998197155826413570
TTCnotices;2018-05-20 08:11;1;0;"36 Finch West diverting both ways via Islington, Milvan due to a planned roadway closure on Finch at Islington. # TTC";;;#;"998174320336744448";https://twitter.com/TTCnotices/status/998174320336744448
TTCnotices;2018-05-20 08:00;0;0;"St Clair West Station: PRESTO customers must take paper transfer from bus operators servicing the 512 streetcar route - Mon to Fri 10 p.m. to end of service to ensure they aren’t charged again when entering the station. In effect until August 31, 2018";;;;"998171713102901248";https://twitter.com/TTCnotices/status/998171713102901248
TTCnotices;2018-05-19 20:44;2;1;"Line 1: The delay at Rosedale Station has cleared and service resumed. # TTC";;;#;"998001462809579520";https://twitter.com/TTCnotices/status/998001462809579520
